action,sku,name,ean,originalSku,originalBrand,error
KEEP_NO_EAN,0126-2968381947858,SAPATILHA BLOOM INFANTIL - FIBER 0998 20/21,,,,
KEEP_NO_EAN,0126-2966596389906,SAPATILHA TRAINING - FIBER 0104-V2 38/39,,,,
KEEP_NO_EAN,0126-2959524970529,SAPATILHA BLOOM INFANTIL - FIBER 8192 20/21,,,,
KEEP_NO_EAN,0126-2931431619517,SAPATILHA TRAINING - FIBER 0104-V2 40/41,,,,
KEEP_NO_EAN,0126-2975062673364,SAPATILHA MULTISPORTS BALANCE FIBER ALLBLACK-V2 34/35,,,,
KEEP_NO_EAN,0126-2957967455566,SAPATILHA TRAINING - FIBER 8183-V2 34/35,,,,
KEEP_NO_EAN,0126-2935258520377,SAPATILHA MULTISPORTS BALANCE FIBER ALLBLACK-V2 36/37,,,,
KEEP_NO_EAN,0126-2910136858445,SAPATILHA TRAINING - FIBER ALLBLACK-V2 38/39,,,,
KEEP_NO_EAN,0126-2954062451929,SAPATILHA MULTISPORTS BALANCE FIBER ALLBLACK-V2 42/43,,,,
KEEP_NO_EAN,0126-2922734775659,SAPATILHA TRAINING - FIBER ALLBLACK-V2 42/43,,,,
KEEP_NO_EAN,0126-2925398621751,SAPATILHA TRAINING - FIBER ALLBLACK-V2 34/35,,,,
KEEP_NO_EAN,0126-2960506264710,SAPATILHA TRAINING - FIBER 0104-V2 42/43,,,,
WOULD_DELETE,0126-4067978327429,TENIS PARK LIFESTYLE BDP  SUGAR ALMON/PRAI TAN,4067978327429,2820-4067978327405,A DEFINIR,
WOULD_DELETE,0126-4067983992049,TENIS PUMA CLUB II WNS  PEACE BLU/PU WHI/GUM,4067983992049,2820-4067983992049,A DEFINIR,
WOULD_DELETE,0126-4067984793324,TENIS REBOUND V6 LOW  WHI/DARK MYRT/WA WHI,4067984793324,2820-4067984793317,A DEFINIR,
WOULD_DELETE,0126-4069156027800,CAMISETA M/C TAD BIG LOGO TEE  WHITE,4069156027800,2820-4069156027794,A DEFINIR,
KEEP_NO_EAN,0126-4067984174727,MOCHILA PUMA PHASE BACKPACK  BLACK/GOLD UNI,,,,
WOULD_DELETE,0126-4067979496476,TENIS PUMA CLUB II ERA  DARK MYRTLE-OAK BRAN,4067979496476,2820-4067979496476,A DEFINIR,
WOULD_DELETE,0126-4063699213577,SHORTS TEAMWEAR TEAMRISE SHORT  PUMA BLACK-PUMA WHIT,4063699213577,2820-4063699213546,A DEFINIR,
KEEP_NO_EAN,0126-4067983687891,CAMISETA M/C ESS LOGO LAB TEE WHITE GRD,,,,
WOULD_DELETE,0126-4067983945373,TENIS PUMA RICKIE CLASSIC V PS  PUMA WHIT/ROSE MAUVE,4067983945373,2820-4067983945397,A DEFINIR,
WOULD_DELETE,0126-4067983246678,BERMUDA PUMA SPORT POLY SHORTS 9  RED FIRE,4067983246678,2820-4067983246678,A DEFINIR,
WOULD_DELETE,0126-4067984267733,BERMUDA ESS PUMA LOGO WOVEN SHORTS 9  NEW NAVY,4067984267733,2820-4067984267733,A DEFINIR,
WOULD_DELETE,0126-4099685855773,CAMISETA M C GRAPHICS SNEAKER BOX TEE  PUMA WHITE,4099685855773,2820-4099685855759,A DEFINIR,
WOULD_DELETE,0126-4067984268488,CANELEIRA ULTRA LIGHT STRAP  BLACK/SILV,4067984268488,2820-4067984268457,A DEFINIR,
WOULD_DELETE,0126-4067983578625,BERMUDA ESS BLOCK SHORTS 10 TR  BLACK,4067983578625,2820-4067983578595,A DEFINIR,
WOULD_DELETE,0126-4099686411619,TENIS  SKYROCKET LITE  LIME POW/PUMA WHITE,4099686411619,2820-4099686411596,A DEFINIR,
WOULD_DELETE,0126-4067979749091,TENIS ST RUNNER V4 NL  CLUB NAVY/WHITE,4067979749091,2820-4067979749060,A DEFINIR,
WOULD_DELETE,0126-4067983048456,CHUTEIRA ULTRA 5 PLAY TT JR  MAT AG SILV/YELLO AL,4067983048456,2820-4067983048395,A DEFINIR,
WOULD_DELETE,0126-4069156026391,REGATA TAD BIG LOGO TANK  BLACK,4069156026391,2820-4069156026339,A DEFINIR,
WOULD_DELETE,0126-4067983298363,CAMISETA M/C PUMA CLASS GRAPHIC TEE  TOTALLY TAUPE,4067983298363,2820-4067983298325,A DEFINIR,
WOULD_DELETE,0126-4069156267817,TENIS COURT CLASSIC CLEAN BDP  PUMA WHITE-VARSITY G,4069156267817,2820-4069156267824,A DEFINIR,
WOULD_DELETE,0126-4067984266323,BERMUDA ESS PUMA LOGO WOVEN SHORTS 5  NEW NAVY,4067984266323,2820-4067984266323,A DEFINIR,
WOULD_DELETE,0126-4067984024978,TENIS SOFTRIDE HARLI SLIP ON WNS  WA WHI/CO W/BLU CRYS,4067984024978,2820-4067984024978,A DEFINIR,
WOULD_DELETE,0126-4067979556644,TENIS PUMA CLUB II ERA  MAUVED OUT-DARK AMET,4067979556644,2820-4067979556613,A DEFINIR,
WOULD_DELETE,0126-4067981916450,TOP TRAIN FAVORITE LOW IMPACT BRA  PUMA BLACK-PUMA WHIT,4067981916450,2820-4067981916429,A DEFINIR,
WOULD_DELETE,0126-4069156266773,TENIS COURT LALLY BDP  PUMA WHITE-PUMA WHIT,4069156266773,2820-4069156266742,A DEFINIR,
WOULD_DELETE,0126-4069156029743,TOP 4KEEPS BRA M  GRE MOO/PU BLK B CAT,4069156029743,2820-4069156029705,A DEFINIR,
WOULD_DELETE,0126-4063696162052,CHUTEIRA KING FG BDP  PUMA BLACK-PUMA WHIT,4063696162052,2820-4063696162014,A DEFINIR,
WOULD_DELETE,0126-4059505985028,TENIS PUMA SMASH V2 BDP  HONEY MUST-HONEY MUS,4059505985028,2820-4059505984991,A DEFINIR,
WOULD_DELETE,0126-4099683981306,BLUSAO EVOSTRIPE FULL ZIP HOODIE DK  PUMA BLACK,4099683981306,2820-4099683981283,A DEFINIR,
KEEP_NO_EAN,0126-4067983687907,CAMISETA M/C ESS LOGO LAB TEE WHITE MED,,,,
WOULD_DELETE,0126-4067979323215,TENIS  SCEND PRO  FIZZY APPLE-PUMA BLA,4067979323215,2820-4067979323161,A DEFINIR,
WOULD_DELETE,0126-4069156027510,CAMISETA M/C   SS TEE M  GALACTIC GRAY,4069156027510,2820-4069156027510,A DEFINIR,
KEEP_NO_EAN,0126-4067983240478,BERMUDA PUMA CLASS SHORTS 8 TR GREEN MOON EGR,,,,
KEEP_NO_EAN,0126-4067983687877,CAMISETA M/C ESS LOGO LAB TEE WHITE EGR,,,,
WOULD_DELETE,0126-4067983936289,TENIS  PUMA RICKIE CLASSIC JR  PUMA WHITE/ROSE MAUV,4067983936289,2820-4067983936289,A DEFINIR,
KEEP_NO_EAN,0126-4067983619984,BERMUDA ESS NO 1 LOGO SHORTS 10 (S) TEAM LIGHT BLUE GRD,,,,
WOULD_DELETE,0126-4067979314831,CHUTEIRA FUTURE 7 PLAY TT JR  GRAY SKIES-ELEKTRO P,4067979314831,2820-4067979314824,A DEFINIR,
KEEP_NO_EAN,0126-4067983687860,CAMISETA M/C ESS LOGO LAB TEE WHITE PEQ,,,,
WOULD_DELETE,0126-4069156029118,BERMUDA TAD BIG LOGO SHORT  GREEN MOON,4069156029118,2820-4069156029118,A DEFINIR,
KEEP_NO_EAN,0126-4059507369581,MEIAO TEAM LIGA SOCKS CORE  PUMA BLACK-PUMA WHIT 39/43,,,,
KEEP_NO_EAN,0126-4069156431461,CAMISETA M/C ESS PUMA LOGO POLY TEE M COOL LIGHT GRAY GRD,,,,
KEEP_NO_EAN,0126-4067984268198,BOLA PUMA CUMBRE CONMEBOL LIBERTADORES M  WHITE/MULTI COL 5,,,,
WOULD_DELETE,0126-4069156268920,TENIS FLYER LITE 3 BDP  PUMA BLACK-PUMA WHIT,4069156268920,2820-4069156268913,A DEFINIR,
WOULD_DELETE,0126-4065453620942,AGASALHO BASEBALL TRICOT SUIT CL  DARK NIGHT,4065453620942,2820-4065453620911,A DEFINIR,
KEEP_NO_EAN,0126-4069156026148,CAMISETA M/C ESS PUMA LOGO POLY TEE M FOR ALL TIME RED GRD,,,,
KEEP_NO_EAN,0126-4069156026155,CAMISETA M/C ESS PUMA LOGO POLY TEE M FOR ALL TIME RED MED,,,,
KEEP_NO_EAN,0126-4067983619939,BERMUDA ESS NO 1 LOGO SHORTS 10 (S) TEAM LIGHT BLUE PEQ,,,,
KEEP_NO_EAN,0126-4069156431416,CAMISETA M/C ESS PUMA LOGO POLY TEE M COOL LIGHT GRAY PEQ,,,,
KEEP_NO_EAN,0126-4067983354496,BLUSAO GRAPHICS PUMA BROCCOLI HOODIE TR BLACK MED,,,,
KEEP_NO_EAN,0126-4067983510229,BOLSA POP HALF MOON BAG  BLACK/GRAFFITI UNI,,,,
KEEP_NO_EAN,0126-4067983240508,BERMUDA PUMA CLASS SHORTS 8 TR GREEN MOON MED,,,,
KEEP_NO_EAN,0126-4069156431478,CAMISETA M/C ESS PUMA LOGO POLY TEE M COOL LIGHT GRAY MED,,,,
WOULD_DELETE,0126-4067983325830,CAMISETA M/C ESS 2 COLOR NO 1 LOGO TEE  BLUE CRYSTAL,4067983325830,2820-4067983325823,A DEFINIR,
KEEP_NO_EAN,0126-4067984162571,MALA PUMA CHALLENGER EXTRA SMALL FUNDAME  BLUE CRYSTAL UNI,,,,
KEEP_NO_EAN,0126-4067983354465,BLUSAO GRAPHICS PUMA BROCCOLI HOODIE TR BLACK EGR,,,,
KEEP_NO_EAN,0126-4067983354458,BLUSAO GRAPHICS PUMA BROCCOLI HOODIE TR BLACK PEQ,,,,
KEEP_NO_EAN,0126-4067984173317,BOLSA PUMA PHASE GYM SACK  BLACK UNI,,,,
KEEP_NO_EAN,0126-4067983619991,BERMUDA ESS NO 1 LOGO SHORTS 10 (S) TEAM LIGHT BLUE MED,,,,
KEEP_NO_EAN,0126-4067983354489,BLUSAO GRAPHICS PUMA BROCCOLI HOODIE TR BLACK GRD,,,,
KEEP_NO_EAN,0126-4067983240492,BERMUDA PUMA CLASS SHORTS 8 TR GREEN MOON GRD,,,,
WOULD_DELETE,0126-4067981946389,CAMISETA ACTIVE BIG LOGO TEE  PUMA BLACK,4067981946389,2820-4067981946389,A DEFINIR,
KEEP_NO_EAN,0126-4067984162502,MALA PUMA CHALLENGER MEDIUM FUNDAMENTALS  BLACK UNI,,,,
KEEP_NO_EAN,0126-4067983240461,BERMUDA PUMA CLASS SHORTS 8 TR GREEN MOON PEQ,,,,
KEEP_NO_EAN,0126-4069156431423,CAMISETA M/C ESS PUMA LOGO POLY TEE M COOL LIGHT GRAY EGR,,,,
KEEP_NO_EAN,0126-4069156026094,CAMISETA M/C ESS PUMA LOGO POLY TEE M FOR ALL TIME RED PEQ,,,,
KEEP_NO_EAN,0126-4067983619946,BERMUDA ESS NO 1 LOGO SHORTS 10 (S) TEAM LIGHT BLUE EGR,,,,
KEEP_NO_EAN,0126-4069156026100,CAMISETA M/C ESS PUMA LOGO POLY TEE M FOR ALL TIME RED EGR,,,,
KEEP_NO_EAN,0126-4067984174857,BOLSA PUMA PHASE PORTABLE  NAVY UNI,,,,
WOULD_DELETE,0126-4067983541025,TENIS  SKYROCKET LITE  PUMA NAVY/PUMA WHITE,4067983541025,2820-4067983541179,A DEFINIR,
WOULD_DELETE,0126-4067983991653,TENIS PUMA CLUB II WNS  LILA FRO/PU WHIT/GUM,4067983991653,2820-4067983991622,A DEFINIR,
WOULD_DELETE,0126-4062451874834,TENIS PUMA SMASH V2 BDP  AZUL MARINHO,4062451874834,2820-4062451874964,A DEFINIR,
WOULD_DELETE,0126-4067983951428,TENIS PUMA CLUB II  BLU CRYST/PU WHI/GUM,4067983951428,2820-4067983951466,A DEFINIR,
WOULD_DELETE,0126-4067983821783,TENIS PUMA RICKIE CLASSIC V PS  PUMA WHIT/VIVID BLUE,4067983821783,2820-4067983821790,A DEFINIR,
WOULD_DELETE,0126-4067979368889,CHUTEIRA FUTURE 7 PLAY IT JR  HYPERLINK BLUE-MINT-,4067979368889,2820-4067979368827,A DEFINIR,
WOULD_DELETE,0126-4067979514125,TENIS ST RUNNER V4 NL  BLACK/WHIT,4067979514125,2820-4067979514224,A DEFINIR,
WOULD_DELETE,0126-4099686117214,TENIS  CONDUCT PRO  LIME POW/PUMA BLACK/,4099686117214,2820-4099686117078,A DEFINIR,
WOULD_DELETE,0126-4067984010704,TENIS SOFTRIDE HARLI SLIP ON WNS  PU BLK/PU WHI/PU GOL,4067984010704,2820-4067984010742,A DEFINIR,
WOULD_DELETE,0126-4067984014948,TENIS SCEND PRO 2 WNS  COOL WEATHER/YELLOW,4067984014948,2820-4067984014900,A DEFINIR,
WOULD_DELETE,0126-4069156267398,TENIS COURT CLASSIC CLEAN BDP  PUMA WHITE-COOL LIGH,4069156267398,2820-4069156267381,A DEFINIR,
WOULD_DELETE,0126-4067979315227,TENIS PUMA CLUB II ERA  PUMA WHITE-VAPOR GRA,4067979315227,2820-4067979315173,A DEFINIR,
WOULD_DELETE,0126-4067978230514,TENIS  FERRARI CAVEN 2.0 BDP  PUMA WHITE/PUMA WHIT,4067978230514,2820-4067978230460,A DEFINIR,
WOULD_DELETE,0126-4067983954610,TENIS ST RUNNER V4 NL  ALP SN/WHI/PO/ROS QU,4067983954610,2820-4067983954672,A DEFINIR,
WOULD_DELETE,0126-4067979317665,CHUTEIRA FUTURE 7 PLAY TT JR  HYPERLINK BLUE-MINT-,4067979317665,2820-4067979317658,A DEFINIR,
WOULD_DELETE,0126-4059505231705,TENIS PUMA SMASH V2 BDP  PUMABLACK-PUMAWHITE,4059505231705,2820-4059505232252,A DEFINIR,
WOULD_DELETE,0126-4067978254374,TENIS CARINA L BDP  PU WHI/P WH/FRE MINT,4067978254374,2820-4067978254312,A DEFINIR,
WOULD_DELETE,0126-4067983821011,TENIS  PUMA RICKIE CLASSIC JR  PUMA WHITE/VIVID BLU,4067983821011,2820-4067983821035,A DEFINIR,
KEEP_NO_EAN,0126-7909946153715,F01R00098-TENIS FILA RACER T2 XTREME MASCULINO-L VI/PTO-7083-TAM:42,,,,
KEEP_NO_EAN,0126-7909946153661,F01R00098-TENIS FILA RACER T2 XTREME MASCULINO-L VI/PTO-7083-TAM:39,,,,
KEEP_NO_EAN,0126-7909946153685,F01R00098-TENIS FILA RACER T2 XTREME MASCULINO-L VI/PTO-7083-TAM:40,,,,
KEEP_NO_EAN,0126-7909946153708,F01R00098-TENIS FILA RACER T2 XTREME MASCULINO-L VI/PTO-7083-TAM:41,,,,
KEEP_NO_EAN,0126-8811,TENIS NK RUN DEFY MASCULINO SU25,,,,
KEEP_NO_EAN,0126-8805,TENIS NK PEGASUS 41 MASCULINO SU25,,,,
KEEP_NO_EAN,0126-8809,TENIS NK REVOLUTION 8 FEMININO SU25,,,,
KEEP_NO_EAN,0126-8801,TENIS NK REVOLUTION 8 MASCULINO SU25,,,,
KEEP_NO_EAN,0126-8804,TENIS NK PEGASUS 41 FEMININO SU25,,,,
KEEP_NO_EAN,0126-8807,TENIS NK RUN DEFY FEMININO SU25,,,,
KEEP_NO_EAN,0126-8806,TENIS NK DOWNSHIFTER 13 FEMININO FA25,,,,
KEEP_NO_EAN,0126-9246,REDE FUTEBOL DE CAMPO F.4,,,,
KEEP_NO_EAN,0126-581,TOUCA DE SILIC. LEADER (ROSA),,,,
KEEP_NO_EAN,0126-9241,REDE FUTEBOL CAMPO QUADRADA F.2 S/NO,,,,
KEEP_NO_EAN,0126-9240,REDE FUTEBOL CAMPO QUADRADA F.4 S/NO,,,,
KEEP_NO_EAN,0126-9248,REDE DE FUTVOLEY F.2 PP 2 LONAS NYLON C/ ILHOS,,,,
KEEP_NO_EAN,0126-9243,REDE FUTEBOL SALAO QUADRADA F.4 S/NO,,,,
KEEP_NO_EAN,0126-9249,REDE TRANSPORTE DE BOLAS F.4,,,,
KEEP_NO_EAN,0126-9247,REDE FUTEBOL DE SALAO F.4,,,,
KEEP_NO_EAN,0126-9252,REDE DE VOLEY 2L ALGODAO F.2,,,,
KEEP_NO_EAN,0126-6140,DOBOK TAEKWON-DO ADULTO,,,,
KEEP_NO_EAN,0126-9250,REDE DE BASKET CHUA BRANCA,,,,
KEEP_NO_EAN,0126-9253,REDE DE VOLEY 4L ALGODAO F.2,,,,
KEEP_NO_EAN,0126-9254,REDE DE VOLEY DE PRAIA 1L. BAGUN F.2,,,,
KEEP_NO_EAN,0126-9242,REDE FUTEBOL SALAO QUADRADA F.2 S/NO,,,,
KEEP_NO_EAN,0126-9245,REDE FUTEBOL SUICO 5;00 X 2;20 F.4,,,,
KEEP_NO_EAN,0126-9251,REDE DE VOLEY 1L ALGODAO F.2,,,,
KEEP_NO_EAN,0126-9244,REDE FUTEBOL SUICO 4;20 X 2;20 F.4,,,,
KEEP_NO_EAN,0126-9255,REDE DE VOLEY DE PRAIA 2L. BAGUN F.2,,,,
KEEP_NO_EAN,0126-7909946135513,F02R00158-TENIS FILA MAXXIMUS FEMININO-AZ R/RSE-7039-TAM:39,,,,
KEEP_NO_EAN,0126-7909946178015,51J728X-TENIS FILA RECOVERY FEMININO-CAST/M AV/BEGE-7175-TAM:36,,,,
KEEP_NO_EAN,0126-7909946178022,51J728X-TENIS FILA RECOVERY FEMININO-CAST/M AV/BEGE-7175-TAM:37,,,,
KEEP_NO_EAN,0126-7909946178053,51J728X-TENIS FILA RECOVERY FEMININO-CAST/M AV/BEGE-7175-TAM:39,,,,
KEEP_NO_EAN,0126-7909946178046,51J728X-TENIS FILA RECOVERY FEMININO-CAST/M AV/BEGE-7175-TAM:38,,,,
KEEP_NO_EAN,0126-7909946135452,F02R00158-TENIS FILA MAXXIMUS FEMININO-AZ R/RSE-7039-TAM:35,,,,
KEEP_NO_EAN,0126-7909946135483,F02R00158-TENIS FILA MAXXIMUS FEMININO-AZ R/RSE-7039-TAM:37,,,,
KEEP_NO_EAN,0126-7909946177995,51J728X-TENIS FILA RECOVERY FEMININO-CAST/M AV/BEGE-7175-TAM:35,,,,
KEEP_NO_EAN,0126-7909946135537,F02R00158-TENIS FILA MAXXIMUS FEMININO-AZ R/RSE-7039-TAM:40,,,,
KEEP_NO_EAN,0126-7909946177988,51J728X-TENIS FILA RECOVERY FEMININO-CAST/M AV/BEGE-7175-TAM:34,,,,
KEEP_NO_EAN,0126-7909946135476,F02R00158-TENIS FILA MAXXIMUS FEMININO-AZ R/RSE-7039-TAM:36,,,,
KEEP_NO_EAN,0126-7909946135506,F02R00158-TENIS FILA MAXXIMUS FEMININO-AZ R/RSE-7039-TAM:38,,,,
KEEP_NO_EAN,0126-7909946336781,F02TR00106-TENIS FILA FREESTYLE II FEMININO-GDNA/RSE/AZL-7274-TAM:37,,,,
KEEP_NO_EAN,0126-7909946336811,F02TR00106-TENIS FILA FREESTYLE II FEMININO-GDNA/RSE/AZL-7274-TAM:39,,,,
KEEP_NO_EAN,0126-7909946336804,F02TR00106-TENIS FILA FREESTYLE II FEMININO-GDNA/RSE/AZL-7274-TAM:38,,,,
KEEP_NO_EAN,0126-7909946336743,F02TR00106-TENIS FILA FREESTYLE II FEMININO-GDNA/RSE/AZL-7274-TAM:34,,,,
KEEP_NO_EAN,0126-7909946336750,F02TR00106-TENIS FILA FREESTYLE II FEMININO-GDNA/RSE/AZL-7274-TAM:35,,,,
KEEP_NO_EAN,0126-7909946336774,F02TR00106-TENIS FILA FREESTYLE II FEMININO-GDNA/RSE/AZL-7274-TAM:36,,,,
KEEP_NO_EAN,0126-4067907534270,REF: JQ2527 - TENIS RESPONSE SUPER M 39/42 1221,,,,
KEEP_NO_EAN,0126-4067907655227,REF: JR2958 - TENIS SUPERNOVA STRIDE 35/38 1221,,,,
KEEP_NO_EAN,0126-4067906446864,REF: JR4139 - TENIS SUPERNOVA RISE 2 34/39 123321,,,,
KEEP_NO_EAN,0126-7909946167798,F01R00192-TENIS FILA COMET 2 MASCULINO-PTO/L VI/CZ-7158-TAM:43,,,,
KEEP_NO_EAN,0126-7909946167774,F01R00192-TENIS FILA COMET 2 MASCULINO-PTO/L VI/CZ-7158-TAM:42,,,,
KEEP_NO_EAN,0126-7909946167712,F01R00192-TENIS FILA COMET 2 MASCULINO-PTO/L VI/CZ-7158-TAM:38,,,,
KEEP_NO_EAN,0126-7909946167729,F01R00192-TENIS FILA COMET 2 MASCULINO-PTO/L VI/CZ-7158-TAM:39,,,,
KEEP_NO_EAN,0126-7909946167743,F01R00192-TENIS FILA COMET 2 MASCULINO-PTO/L VI/CZ-7158-TAM:40,,,,
KEEP_NO_EAN,0126-7909946167767,F01R00192-TENIS FILA COMET 2 MASCULINO-PTO/L VI/CZ-7158-TAM:41,,,,
KEEP_NO_EAN,0126-7909946336156,F01TR00102-TENIS FILA FREESTYLE II MASCULINO-OLVA/PTO-3212-TAM:38,,,,
KEEP_NO_EAN,0126-7909946336187,F01TR00102-TENIS FILA FREESTYLE II MASCULINO-OLVA/PTO-3212-TAM:40,,,,
KEEP_NO_EAN,0126-7909946336231,F01TR00102-TENIS FILA FREESTYLE II MASCULINO-OLVA/PTO-3212-TAM:43,,,,
KEEP_NO_EAN,0126-7909946336163,F01TR00102-TENIS FILA FREESTYLE II MASCULINO-OLVA/PTO-3212-TAM:39,,,,
KEEP_NO_EAN,0126-7909946336200,F01TR00102-TENIS FILA FREESTYLE II MASCULINO-OLVA/PTO-3212-TAM:41,,,,
KEEP_NO_EAN,0126-7909946336217,F01TR00102-TENIS FILA FREESTYLE II MASCULINO-OLVA/PTO-3212-TAM:42,,,,
KEEP_NO_EAN,0126-7909946336132,F01TR00102-TENIS FILA FREESTYLE II MASCULINO-OLVA/PTO-3212-TAM:37,,,,
KEEP_NO_EAN,0126-9000012338833,T-SHIRT CRITICAL,,,,
KEEP_NO_EAN,0126-1234568469521,T-SHIRT PLANO C. STUDIOS,,,,
KEEP_NO_EAN,0126-9000012023036,T-SHIRT PLNC CLUB,,,,
KEEP_NO_EAN,0126-4068805747038,REF: JS4933 - TENIS ADIZERO BOSTON 13 39/44 123321,,,,
KEEP_NO_EAN,0126-7909946277534,U01FB00205-CHUTEIRA SOCIETY UMBRO SPECIALI CLASSIC-BCO/PTO/ROYAL-213-TAM:41,,,,
KEEP_NO_EAN,0126-7909946277510,U01FB00205-CHUTEIRA SOCIETY UMBRO SPECIALI CLASSIC-BCO/PTO/ROYAL-213-TAM:39,,,,
KEEP_NO_EAN,0126-7909946289476,U01FB00407-CHUTEIRA CAMPO UMBRO CLASS NEO-CORAL/VERM/PRE-441-TAM:38,,,,
KEEP_NO_EAN,0126-7909946289513,U01FB00407-CHUTEIRA CAMPO UMBRO CLASS NEO-CORAL/VERM/PRE-441-TAM:42,,,,
KEEP_NO_EAN,0126-7909946289506,U01FB00407-CHUTEIRA CAMPO UMBRO CLASS NEO-CORAL/VERM/PRE-441-TAM:41,,,,
KEEP_NO_EAN,0126-7909946289520,U01FB00407-CHUTEIRA CAMPO UMBRO CLASS NEO-CORAL/VERM/PRE-441-TAM:43,,,,
KEEP_NO_EAN,0126-7909946277503,U01FB00205-CHUTEIRA SOCIETY UMBRO SPECIALI CLASSIC-BCO/PTO/ROYAL-213-TAM:38,,,,
KEEP_NO_EAN,0126-7909946277558,U01FB00205-CHUTEIRA SOCIETY UMBRO SPECIALI CLASSIC-BCO/PTO/ROYAL-213-TAM:43,,,,
KEEP_NO_EAN,0126-7909946289483,U01FB00407-CHUTEIRA CAMPO UMBRO CLASS NEO-CORAL/VERM/PRE-441-TAM:39,,,,
KEEP_NO_EAN,0126-7909946289490,U01FB00407-CHUTEIRA CAMPO UMBRO CLASS NEO-CORAL/VERM/PRE-441-TAM:40,,,,
KEEP_NO_EAN,0126-7909946277527,U01FB00205-CHUTEIRA SOCIETY UMBRO SPECIALI CLASSIC-BCO/PTO/ROYAL-213-TAM:40,,,,
KEEP_NO_EAN,0126-7909946277541,U01FB00205-CHUTEIRA SOCIETY UMBRO SPECIALI CLASSIC-BCO/PTO/ROYAL-213-TAM:42,,,,
KEEP_NO_EAN,0126-9326,MMORV6-TENIS NB FRESH FOAM X MORE V6 MASCULINO-AZL-MMORLE6-TAM:43,,,,
KEEP_NO_EAN,0126-9325,MMORV6-TENIS NB FRESH FOAM X MORE V6 MASCULINO-AZL-MMORLE6-TAM:42,,,,
KEEP_NO_EAN,0126-9327,MMORV6-TENIS NB FRESH FOAM X MORE V6 MASCULINO-AZL-MMORLE6-TAM:44,,,,
KEEP_NO_EAN,0126-9323,MMORV6-TENIS NB FRESH FOAM X MORE V6 MASCULINO-AZL-MMORLE6-TAM:40,,,,
KEEP_NO_EAN,0126-9324,MMORV6-TENIS NB FRESH FOAM X MORE V6 MASCULINO-AZL-MMORLE6-TAM:41,,,,
KEEP_NO_EAN,0126-9322,MMORV6-TENIS NB FRESH FOAM X MORE V6 MASCULINO-AZL-MMORLE6-TAM:39,,,,
KEEP_NO_EAN,0126-7909946135629,F02R00158-TENIS FILA MAXXIMUS FEMININO-LA P/M AV-7082-TAM:38,,,,
KEEP_NO_EAN,0126-7909946135636,F02R00158-TENIS FILA MAXXIMUS FEMININO-LA P/M AV-7082-TAM:39,,,,
KEEP_NO_EAN,0126-7909946135599,F02R00158-TENIS FILA MAXXIMUS FEMININO-LA P/M AV-7082-TAM:36,,,,
KEEP_NO_EAN,0126-7909946135575,F02R00158-TENIS FILA MAXXIMUS FEMININO-LA P/M AV-7082-TAM:35,,,,
KEEP_NO_EAN,0126-7909946135605,F02R00158-TENIS FILA MAXXIMUS FEMININO-LA P/M AV-7082-TAM:37,,,,
KEEP_NO_EAN,0126-7909946135568,F02R00158-TENIS FILA MAXXIMUS FEMININO-LA P/M AV-7082-TAM:34,,,,
KEEP_NO_EAN,0126-7909943272136,U01L00033-TENIS UMBRO ESSENTIAL-PTO/BCO/GRF-128-TAM:38,,,,
KEEP_NO_EAN,0126-7890078792357,U01L00032-TENIS UMBRO TRAINER-PTO/BCO/AZLC-123-TAM:42,,,,
KEEP_NO_EAN,0126-7890078792418,U01L00032-TENIS UMBRO TRAINER-BCO/PTO-221-TAM:40,,,,
KEEP_NO_EAN,0126-7890078792579,U01L00032-TENIS UMBRO TRAINER-PTO/GRF/VRM-184-TAM:40,,,,
KEEP_NO_EAN,0126-7909943272181,U01L00033-TENIS UMBRO ESSENTIAL-PTO/BCO/GRF-128-TAM:43,,,,
KEEP_NO_EAN,0126-7890078792500,U01L00032-TENIS UMBRO TRAINER-CNZ/BCO/PTO-821-TAM:41,,,,
KEEP_NO_EAN,0126-7890078792593,U01L00032-TENIS UMBRO TRAINER-PTO/GRF/VRM-184-TAM:42,,,,
KEEP_NO_EAN,0126-7909943272174,U01L00033-TENIS UMBRO ESSENTIAL-PTO/BCO/GRF-128-TAM:42,,,,
KEEP_NO_EAN,0126-7890078792180,U01L00032-TENIS UMBRO TRAINER-PTO/BCO/AZLC-123-TAM:37,,,,
KEEP_NO_EAN,0126-7890078792609,U01L00032-TENIS UMBRO TRAINER-PTO/GRF/VRM-184-TAM:43,,,,
KEEP_NO_EAN,0126-7890078792333,U01L00032-TENIS UMBRO TRAINER-PTO/BCO/AZLC-123-TAM:40,,,,
KEEP_NO_EAN,0126-7890078792616,U01L00032-TENIS UMBRO TRAINER-PTO/GRF/VRM-184-TAM:44,,,,
KEEP_NO_EAN,0126-7890078792562,U01L00032-TENIS UMBRO TRAINER-PTO/GRF/VRM-184-TAM:39,,,,
KEEP_NO_EAN,0126-7909943272143,U01L00033-TENIS UMBRO ESSENTIAL-PTO/BCO/GRF-128-TAM:39,,,,
KEEP_NO_EAN,0126-7890078792487,U01L00032-TENIS UMBRO TRAINER-CNZ/BCO/PTO-821-TAM:39,,,,
KEEP_NO_EAN,0126-7909943272150,U01L00033-TENIS UMBRO ESSENTIAL-PTO/BCO/GRF-128-TAM:40,,,,
